Title,Location,Salary,Description,ID
Lead ServiceNow Developer (Remote),"Chicago, IL",$73K - $123K (Glassdoor est.),"Bachelor’s degree in computer science, MIS, Engineering or equivalent experience. 7+ years of implementation and strong working knowledge of ServiceNow.&hellip;
Skills: Computer science, Software development, ServiceNow",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2241
Software Engineer in Test III,"Chicago, IL",$89K - $148K (Employer est.),"Out of state applicants will require relocate to Chicago area. Develop new test automation tools for risk management dashboard web UI, backend APIs and services…&hellip;
Skills: Jira, CI/CD, Kubernetes, Cucumber, Test automation",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2245
Senior Fullstack Engineer,"Chicago, IL",$160K - $194K (Employer est.),"Our state-of-the-art photo and video processing is based in computer vision, machine learning, rendering, deep learning and computational photography.&hellip;
Skills: CI/CD, Computer science, Data modeling, React, Data structures",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2249
Software Engineer III,"Chicago, IL",$93K - $156K (Employer est.),"Troubleshoots own code and helps others find bugs in own code. Uses design or analysis patterns periodically, following SDLC process independently.&hellip;
Skills: Google Cloud Platform, Java, SQL, APIs, Unit testing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2253
Lead Software Engineer (Oracle EBS),"Chicago, IL",$94K - $188K (Employer est.),"Coordinating and driving discussions with relevant teams for formation/brainstorm of solutions, comparison of alternatives, requirement acquisition/analysis and…&hellip;
Skills: Financial planning, SSO, Oracle, Business analysis, Oracle EBS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2257
"Senior Back End Engineer (Scala, Spark, AWS)","Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: CI/CD, SAFe, Azure, Spark, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2380
Remote Automation Solutions Engineer (Territory Supporting Central US),"Chicago, IL",$100K - $110K (Employer est.),"See the process through by going into the field to assist with the install, program and verify solution integrity as needed.&hellip;
Skills: Analysis skills, Programmable logic controllers, Organizational skills, Product demos, Computer skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2381
Senior Security Software Engineer,"Chicago, IL",$135K - $189K (Glassdoor est.),"Bachelor of Science in Computer Science, similar technical field of study or equivalent practical experience. Attend various industry group calls.&hellip;
Skills: Jira, Computer science, Oracle, React, XML",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2382
"Lead, Software Engineer","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2383
Distinguished Engineer - Card Decisioning,"Chicago, IL",,"Ensure the quality of technical design and implementation. Familiarity with Security engineering and architecture, cloud and software-defined networking, site…&hellip;
Skills: Computer science, Azure, Go, Software deployment, Google Cloud Platform",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2384
Java Technical Lead,"Chicago, IL",$102K - $140K (Employer est.),"Excellent communication skill and participates actively in team meetings discussions and be a specialist in Object Oriented analysis and design using common…&hellip;
Skills: Microsoft Excel, Java, Microservices, OOP, Product development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2385
Accessibility-Focused Web Developer,"Chicago, IL",$81K - $122K (Employer est.),"This candidate will work alongside team members to design, develop, configure, test, implement, and maintain accessible web applications/systems.&hellip;
Skills: Web accessibility, Web design, Computer science, Azure, CSS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2389
RPA Application Developer (UiPath) - Chicago/ Texas,"Chicago, IL",$55.00 - $58.00 Per Hour (Employer est.),"An RPA developer using UiPath is responsible for designing, developing, and implementing automation solutions by utilizing the UiPath platform, which involves…&hellip;
Skills: UI",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2393
Frontend/Backend Full Stack Developer (React / Java 11),"Chicago, IL",$72K - $141K (Employer est.),"Strong knowledge of interface design and user centered design methods. Acts as technical consultant to programming staff and/or business unit to mentor staff in…&hellip;
Skills: Computer science, Node.js, React, Kubernetes, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2397
Senior Software Engineer,"Chicago, IL",$100K - $120K (Employer est.),"Experience with solid object-oriented design and development skills including knowledge of core libraries, design patterns, encapsulation, and inheritance as…&hellip;
Skills: Jira, Microsoft Excel, Management, Node.js, Cassandra",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2401
Core Java Developer,"Westmont, IL",$56K - $96K (Glassdoor est.),"We develop a sophisticated desktop software package for simulating engineering systems. The job is quite broad in scope, spanning model building, 3D solid…&hellip;
Skills: 2D animation, JUnit, XML, Relational databases, Data structures",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2405
Senior Full Stack .Net Developer,"Chicago, IL",$84K - $123K (Glassdoor est.),"Excellent opportunity in the Chicago Area for a Senior Microsoft Developer with greater than 5 years experience developing Microsoft .net applications.&hellip;
Skills: MVC, XML, Software deployment, .NET Core, Visual Studio",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2409
Senior Software Engineer (Android),"Chicago, IL",$150K - $210K (Employer est.),"Ability and desire to mentor and grow other engineers through code reviews, design reviews, and over-the-shoulder debugging. Willing to learn and improve.&hellip;
Skills: Gradle, Writing skills, English, Android, SDKs",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2413
BCBA-CD and De Novo Partner,"Oak Park, IL",$51K - $91K (Glassdoor est.),"Any listed salary range or contractual rate does not include bonuses/incentive, differential pay, or other forms of compensation or benefits.&hellip;",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2417
"Xamarin-Forms app written in C#, WPF","Chicago, IL",$49K - $88K (Glassdoor est.),"Experience and understanding of in Production support and performance engineering. At least 2 years of experience in translating functional/non-functional…&hellip;
Skills: Mobile applications, C#, Analysis skills, Xamarin, Agile",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2421
Sr. Web Developer (API Platforms),"Chicago, IL",$109K - $185K (Employer est.),"Requires in-depth conceptual and practical knowledge in own job discipline and basic knowledge of related job disciplines.&hellip;
Skills: Management, PCI, SOX, Information security, Analysis skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2425
Property Broker III - Energy,"Chicago, IL",$200K - $235K (Employer est.),"Aon offers a comprehensive package of benefits for full-time and regular part-time colleagues, including, but not limited to: a 401(k) savings plan with…&hellip;
Skills: Sales, Microsoft Office, Communication skills, Negotiation",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2429
Quant / quantitative developer,"Chicago, IL",$115K - $190K (Glassdoor est.),"The role will include working directly on the trading desk to develop pricing and trading models. PhD in Finance, Physics, Computer Science, Mathematics or…&hellip;
Skills: Financial modeling, C#, Java, Analysis skills, C++",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2433
MuleSoft/.NET Software Engineer (Perm - Hybrid at our Chicago HQ near O'Hare Airport),"Chicago, IL",$99K - $140K (Employer est.),"Develop applications including design, implementation, testing and maintenance of simple to moderately complex software applications and subsystems.&hellip;
Skills: Computer science, C#, .NET, Application development, REST",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2437
Blockchain and AI Engineer - Manager - Tech Consulting - Location Open,"Chicago, IL",$141K - $294K (Employer est.),"Collaborating on product direction as a technical lead to design and implement blockchain solutions that create meaningful value for our clients.&hellip;
Skills: Rust, Go, Management, Cloud architecture, Node.js",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2441
IT Automation Engineer,"Niles, IL",$108K - $135K (Employer est.),"Bachelor’s Degree in Information Technology, Manufacturing, Logistics or related field and 3 plus years of related experience in Information Technology…&hellip;
Skills: System administration, Machine learning, Human resources, IT, Manufacturing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2445
Embedded Networking Engineer,"Chicago, IL",$70K - $108K (Glassdoor est.),"Candidate will work as part of the global team of firmware, digital hardware and RF hardware engineers to develop cutting edge router and gateway security…&hellip;
Skills: TCP, Firmware, Git, English, Firewall",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2449
Software Engineer,"Elk Grove Village, IL",,"Experience serving as technical lead throughout the full software development lifecycle, from conception, architecture definition, detailed design, scoping,…&hellip;
Skills: Java, OOP, C++, Software development, Software testing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2453
Senior Software Engineer (Developer/Java/AI),"Chicago, IL",$72K - $141K (Employer est.),"Strong knowledge of interface design and user centered design methods. Acts as technical consultant to programming staff and/or business unit to mentor staff in…&hellip;
Skills: Computer science, Data modeling, Relational databases, Program development, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2456
Senior Mobile Developer,"Oak Brook, IL",$74K - $129K (Glassdoor est.),"You’ll find our technology managers a joy to work with; people with excellent technical skills, always willing to mentor, roll up their sleeves and get deep…&hellip;
Skills: iOS development, Mobile applications, iOS, Encryption, Objective-C",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2460
"Staff Software Engineer, Freight Network","Chicago, IL",$116K - $187K (Glassdoor est.),"Bachelor's or Master's degree in Computer Science or related technical field, or equivalent experience. Experience as a technical lead for a group of engineers…&hellip;
Skills: CI/CD, Computer science, React, Java, GraphQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2464
Application Development Engineer II,"Chicago, IL",$72K - $130K (Employer est.),"REducation/Experience: A Bachelor's degree in a quantitative or business field (e.g., statistics, mathematics, engineering, computer science).&hellip;
Skills: Pegasystems, Computer science, Service-oriented architecture, Robotics",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2468
Financial Data Exchange -A DDA / FDX API developer with OAuth 2,"Chicago, IL",$84K - $125K (Glassdoor est.),"Strong technical knowledge of Java or C#Knowledge on TLS connectivity, NAT & DNS between client and financial institutions. Exposure to Python, Golang, Ruby.&hellip;
Skills: Go, C#, Java, DNS, Ruby",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2472
"Software Engineer II, Edge Workflows","Chicago, IL",$85K - $130K (Employer est.),"You and your team set the goals, build the software, deploy the code, and contribute to a growing software platform that will make a lasting impact in the field…&hellip;
Skills: CI/CD, Computer science, Kubernetes, NoSQL, Google Cloud Platform",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2476
Lead Developer,"Chicago, IL",$91K - $152K (Glassdoor est.),"Ensure that setup, concepts and design decisions, and deployment and environment documentation is created and updated. Build and maintain high team morale.&hellip;
Skills: React, C#, .NET, SQL, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2480
"Senior Software Engineer, Back End (Python, AWS, Spark)","Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: Azure, Go, Node.js, Kubernetes, Spark",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2604
"Senior Lead Software Engineer, Front End","Chicago, IL",,"Own the technical design and development of cross-functional, multi-platform application systems. Capital One will consider for employment qualified applicants…&hellip;
Skills: Azure, Management, Node.js, CSS, React",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2605
"Senior Lead Software Engineer, Back End (Java, Go, AWS)","Chicago, IL",,"The Card Technology team at Capital One is working on building a state-of-the-art software system to support one of the critical lifecycle functions enabling us…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2606
